,text,Mapping,word_count,unique_wordcount,mean_word_length,tweet_length,url_count,hashtags,mention_count,stopwords,punctuation_count,text_Adjectives,Processed_Text
1682,"Today I'm standing at the front of Tesco wearing an Elf's hat, saying hello to customers and getting ignored. #dreamjob",1,20,20,5.0,119,0,1,0,7,5,,today im standing at the front of tesco wearing an elfs hat saying hello to customers and getting ignored dreamjob
1683,At last I can quit work and enjoy life lol,1,10,10,3.3,42,0,0,0,4,0,last,at last i can quit work and enjoy life lol
1684,"@user @user Obamanomics: FS & Unemployment Insurance is ""economic stimulus"". FT to PT work frees us to follow our dreams.",0,20,18,5.1,121,0,0,1,4,8,economic,  obamanomics fs  unemployment insurance is economic stimulus ft to pt work frees us to follow our dreams
1685,@user thanks for noticing me,1,5,5,4.8,28,0,0,1,2,1,, thanks for noticing me
1686,Photo: 3pc Lace Corset Size: small-2xl Price:$40.00 Leave size and email for invoice,0,13,13,5.54,84,0,0,0,2,6,small-2xl,photo pc lace corset size smallxl price leave size and email for invoice
1687,"or have you redefined ""network"" to mean a lone moron talking to himself on youtube @user @user @user @user",0,19,15,4.63,106,0,0,1,8,6,,or have you redefined network to mean a lone moron talking to himself on youtube    
1688,"@user @user Wow. Catch up with the news. ""False intelligence"" found to be not false. See Wikileaks and other sources.",0,20,19,4.9,117,0,0,1,8,8,False false other,  wow catch up with the news false intelligence found to be not false see wikileaks and other sources
1689,Event technology session is having Internet problems.   #HSC2024,1,8,8,6.88,64,0,1,0,2,2,,event technology session is having internet problems   hsc
1690,Nothing like waiting at an airport. #youcanthearit,1,7,7,6.29,50,0,1,0,3,2,,nothing like waiting at an airport youcanthearit
1691,@user @user @user @user they better!,0,6,3,5.17,36,0,0,1,1,5,,    they better
1692,@user @user thnx all sorted now.. #kids #happy 😊.. Thanks again @user for trying to help most of all thaku for replying,0,22,18,4.45,119,0,1,1,8,9,happy,  thnx all sorted now kids happy 😊 thanks again  for trying to help most of all thaku for replying
1693,yet another rainy goshen concert night☔🎻 #surprised,1,7,7,6.43,51,0,1,0,0,1,night☔🎻,yet another rainy goshen concert night☔🎻 surprised
1694,@user ugh... painful for sure. can't win em all I spose... but you shouldn't ever look like that.,0,18,18,4.44,97,0,0,1,9,11,sure, ugh painful for sure cant win em all i spose but you shouldnt ever look like that
1695,Time to look at my Golden Girls all nite😁#love this show,0,11,11,4.18,56,0,1,0,5,1,,time to look at my golden girls all nite😁love this show
1696,And that's a wrap for 2014 shows kiddies. Ending in the Berkshires. #BoseL1Model2.,0,13,13,5.38,82,0,1,0,6,5,,and thats a wrap for  shows kiddies ending in the berkshires boselmodel
1697,@user @user good step by BjP goons,1,7,6,4.0,34,0,0,1,1,2,good,  good step by bjp goons
1698,I just LOVEEEE finals soooo much . And not getting any sleep is the best part about them 😲🔫,1,19,19,3.84,91,0,0,0,9,1,,i just loveeee finals soooo much  and not getting any sleep is the best part about them 😲🔫
1699,How did I miss that there was a Taken2?,1,9,9,3.44,39,0,0,0,7,1,,how did i miss that there was a taken
1700,#WTF is happening to these kids??? Are you kidding me with this?? #insulting #KnowYourHistory #WhoIsPaulMcCartney,0,15,15,6.6,113,0,1,0,7,9,insulting,wtf is happening to these kids are you kidding me with this insulting knowyourhistory whoispaulmccartney
1701,#NYPD did  comment 4 this or provide its own internal #statistics w/|🚓 involved 💀s & the info has not been given 2 the FBI since 2006.,0,26,25,4.15,134,0,1,0,11,6,own internal,nypd did  comment  this or provide its own internal statistics w🚓 involved 💀s  the info has not been given  the fbi since 
1702,@user @user @user And it starts :P |#GetEnchanted,0,8,6,5.25,49,0,1,1,2,6,,   and it starts p getenchanted
1703,3 hours sleep yay loving life,1,6,6,4.0,29,0,0,0,0,0,sleep, hours sleep yay loving life
1704,@user try your luck tom! You can be one of the 20 free passers and makatanggap ng free item from david. Okay na yun tas uwi haha,0,27,26,3.78,128,0,0,1,8,3,user luck free free uwi, try your luck tom you can be one of the  free passers and makatanggap ng free item from david okay na yun tas uwi haha
1705,#TeenAnalCasting #What What is the Creampie Crusade?,0,7,7,6.57,52,0,1,0,3,3,,teenanalcasting what what is the creampie crusade
1706,Everyones full of ruddy xmas cheer here,1,7,7,4.71,39,0,0,0,2,0,full ruddy,everyones full of ruddy xmas cheer here
1707,home alone aka turn on all the lights #scaredycat,0,9,9,4.56,49,0,1,0,3,1,aka,home alone aka turn on all the lights scaredycat
1708,@user @user in the paper that supported the blackshirts.,0,9,7,5.33,56,0,0,1,4,3,,  in the paper that supported the blackshirts
1709,"nope, you do NOT fit that definition @user @user @user @user @user",0,12,8,4.58,66,0,0,1,4,6,,nope you do not fit that definition     
1710,"@user @user @user You are kidding, right?  #poortaste",1,8,6,5.62,53,0,1,1,2,6,,   you are kidding right  poortaste
1711, so Ugly Christmas Sweater Women's Sz M,0,7,7,4.57,39,0,0,0,1,1,, so ugly christmas sweater womens sz m
1712,I love when I'm taken as a joke...makes me feel so good about myself!,1,14,14,4.0,69,0,0,0,8,5,good,i love when im taken as a jokemakes me feel so good about myself
1713,Wow Tim Hortons Cobourg is really on their A game today,1,11,11,4.09,55,0,0,0,4,0,,wow tim hortons cobourg is really on their a game today
1714,It was so incredible to hear Justice Ginsburg speak today. She truly is an inspiration.,0,15,15,4.87,87,0,0,0,7,2,incredible,it was so incredible to hear justice ginsburg speak today she truly is an inspiration
1715,@user @user @user #whoISshe LOLOL !!,0,6,4,5.17,36,0,1,1,0,6,whoISshe,   whoisshe lolol 
1716, a Bad Gift: Wall Gives Gooden $100K Cash (via,0,9,9,4.11,46,0,0,0,1,3,, a bad gift wall gives gooden k cash via
1717,Was pretty windy at the summit. Memphis loves the floppity ears while he watches the raptors soar #getoutside #yyj,0,19,17,5.05,114,0,1,0,7,3,getoutside,was pretty windy at the summit memphis loves the floppity ears while he watches the raptors soar getoutside yyj
1718,"Yea, yea that's logical.",1,4,4,5.25,24,0,0,0,1,3,logical,yea yea thats logical
1719,4:30 an opening my first beer now gonna be a long night/day,0,12,12,4.0,59,0,0,0,4,2,first long, an opening my first beer now gonna be a long nightday
1720,"If I carried on the way half the men do on here, I'd be getting called a crank (amongst other things) and be asked if I had #PMT... 💅",1,29,25,3.62,133,0,1,0,16,8,other,if i carried on the way half the men do on here id be getting called a crank amongst other things and be asked if i had pmt 💅
1721,2 a.m. trips to Walmart for mess are always fun.,1,10,10,3.9,48,0,0,0,3,3,, am trips to walmart for mess are always fun
1722,Illinois just made it illegal to film cops? I guess that's a step in the right direction.  #wtf,1,18,18,4.28,95,0,1,0,8,4,illegal right,illinois just made it illegal to film cops i guess thats a step in the right direction  wtf
1723,@user a day or two after.,0,6,6,3.33,25,0,0,1,2,2,, a day or two after
1724,In light of the #Murders of two NYPD Officers inspired by #IcantBreathe should...,0,13,12,5.31,81,0,1,0,5,5,,in light of the murders of two nypd officers inspired by icantbreathe should
1725,Morning #monday people  long know keep working hard! #MakeSussexSafe 01273276865,0,10,10,7.0,80,0,1,0,0,3,monday,morning monday people  long know keep working hard makesussexsafe 
1726,@user I hardly think @user give a shite about the fans tbh,0,12,11,3.92,58,0,0,1,4,2,, i hardly think  give a shite about the fans tbh
1727,@user I need a spot for my birthday,0,8,8,3.5,35,0,0,1,4,1,, i need a spot for my birthday
1728,What an eventful day...  ✌️,1,5,5,4.4,27,0,0,0,2,3,eventful,what an eventful day  ✌️
1729,I hate it when my mind keeps drifting to someone who no longer matters in life.  #dislike,1,17,17,4.24,89,0,1,0,8,2,,i hate it when my mind keeps drifting to someone who no longer matters in life  dislike
1730,Look! It's a white Christmas after all!  #MinnesotaProblems,1,8,8,6.38,59,0,1,0,3,4,white,look its a white christmas after all  minnesotaproblems
1731,They seemed to have found an alternative use for the bible #Hotel #NewYears  #Religious,0,14,14,5.21,87,0,1,0,6,3,alternative bible,they seemed to have found an alternative use for the bible hotel newyears  religious
1732,But it's time to face the truth... I will never be with you,0,13,13,3.62,59,0,0,0,8,4,,but its time to face the truth i will never be with you
1733,Lighting now setup on the #Malawi #Aquarium... Water tomorrow! #Cichlids #NoFilter #MarineWhite,0,12,12,7.0,95,0,1,0,2,9,,lighting now setup on the malawi aquarium water tomorrow cichlids nofilter marinewhite
1734,Good thing we have an ace like Clay Bucholz who is proven to be durable and consistent.............. HAHA.,1,18,18,4.94,106,0,0,0,9,15,Good durable consistent ..,good thing we have an ace like clay bucholz who is proven to be durable and consistent haha
1735,"Is your internet a bit slow today? Blame a thick, wet, cable:",0,12,11,4.17,61,0,0,0,4,4,slow,is your internet a bit slow today blame a thick wet cable
1736,@user should just relate to her water first AMEN,0,9,9,4.44,48,0,0,1,4,1,first, should just relate to her water first amen
1737,Mom: how about we bring your physical trainer Dunckin' Donuts. |Yes.. bringing donuts to a fitness fanatic would make perfect sense,1,21,21,5.29,131,0,0,0,7,6,physical fanatic perfect,mom how about we bring your physical trainer dunckin donuts yes bringing donuts to a fitness fanatic would make perfect sense
1738,"@user @user GOP loves immigration. They don't like illegal border crossers, illegal Presidential action and ignoring Constitution.",0,17,15,6.71,130,0,0,1,4,6,illegal illegal,  gop loves immigration they dont like illegal border crossers illegal presidential action and ignoring constitution
1739,@user Adrian was raised that way and he made it to the NFL. Maybe he thought that would motivate his kid to get there too?,1,25,22,3.92,122,0,0,1,14,3,user, adrian was raised that way and he made it to the nfl maybe he thought that would motivate his kid to get there too
1740,#sotrue #ihavenolife #misshim #lovehim #haveabetterone #Justin #no  #justinbeiber by grandtheftauto_five_troller,0,10,10,10.2,112,0,1,0,1,10,sotrue ihavenolife misshim lovehim,sotrue ihavenolife misshim lovehim haveabetterone justin no  justinbeiber by grandtheftautofivetroller
1741,"Does the word ""counter-productive"" ever mean anything to people when they sit around and dream up ideas to double their wage?",1,21,20,5.0,125,0,0,0,10,4,counter-productive,does the word counterproductive ever mean anything to people when they sit around and dream up ideas to double their wage
1742,"@user Joel Olstein, a man who hardly ever mentions Jesus in his sermons,  is going to talk about the meaning of Christmas?",1,22,22,4.55,122,0,0,1,10,4,, joel olstein a man who hardly ever mentions jesus in his sermons  is going to talk about the meaning of christmas
1743,@user after I went to Europe,0,6,6,3.83,28,0,0,1,3,1,, after i went to europe
1744,@user @user I smashed my Samsung galaxy running back to the car trying to avoid a parking ticket,1,18,16,4.39,96,0,0,1,6,2,,  i smashed my samsung galaxy running back to the car trying to avoid a parking ticket
1745,@user Ben were you going to pick up your pizzas today?,0,11,11,4.0,54,0,0,1,5,2,, ben were you going to pick up your pizzas today
1746,"@user @user No, it isn't. WR's are dime a dozen and completely replaceable. Which is why the Packers won't overspend to retain him.",0,23,22,4.74,131,0,0,1,10,9,replaceable,  no it isnt wrs are dime a dozen and completely replaceable which is why the packers wont overspend to retain him
1747,Drinking an Imperial IPA (2014-) by @user - #photo,0,9,9,4.67,50,0,1,1,2,6,Imperial 2014-,drinking an imperial ipa  by   photo
1748,I love how I'm completely wide awake,1,7,7,4.29,36,0,0,0,3,1,wide,i love how im completely wide awake
1749,"@user @user I had never heard of them before, but I quite liked it!",0,14,12,3.86,67,0,0,1,6,4,,  i had never heard of them before but i quite liked it
1750,A year ago|my cat was hit by|a car.... this is him|today. is a great quote,0,15,14,4.0,74,0,0,0,6,8,by|a him|today great,a year agomy cat was hit bya car this is himtoday is a great quote
1751,Morgan just asked me if I wanted to play a game with him on his Xbox. Usually I can't even look at it.,0,23,22,3.48,102,0,0,0,13,3,,morgan just asked me if i wanted to play a game with him on his xbox usually i cant even look at it
1752,@user We all have our crosses to bear. LOL,1,9,9,3.78,42,0,0,1,5,2,, we all have our crosses to bear lol
1753,"@user Thanks to @user I think I backed into the playoffs! Playoff matchup: TacoCorp v Gronkey Punch 1646	0	oh yeah,  its official #im  #crazy well, looks like we are back to square 1. Batie and Bridge. This is going to go so well    #BoldandBeautiful1648	1	@antoineraps: @user how the fuck are you up now? Ho! Saturnalia nigga""",0,58,51,4.57,327,0,1,1,20,17,user oh official im crazy, thanks to  i think i backed into the playoffs playoff matchup tacocorp v gronkey punch 		oh yeah  its official im  crazy well looks like we are back to square  batie and bridge this is going to go so well    boldandbeautiful		  how the fuck are you up now ho saturnalia nigga
1754,"No need to act like I'm the fav child, I know this already.",1,13,13,3.62,59,0,0,0,7,3,,no need to act like im the fav child i know this already
1755,That 2-hour sleep put me into hyper mode,1,8,8,4.12,40,0,0,0,3,1,2-hour hyper,that hour sleep put me into hyper mode
1756,@user Love randomly waking up at 5:43 am  me everyday multiple times 😒😒,1,13,13,4.46,71,0,0,1,4,2,everyday multiple, love randomly waking up at  am  me everyday multiple times 😒😒
1757,@user WTF!!!! Was that 😂😂😂 #GangstaWankstaYard,0,6,6,6.83,46,0,1,1,2,6,😂😂😂, wtf was that 😂😂😂 gangstawankstayard
1758,Morning cry session with my roomie. Today's going to be a great day.,1,13,13,4.31,68,0,0,0,5,3,great,morning cry session with my roomie todays going to be a great day
1759,@user AMAZING. I love this team. They scrap and always find a way! 15-6 <-- indeed. #dcRising,0,17,17,4.53,93,0,1,1,5,10,15-6, amazing i love this team they scrap and always find a way   indeed dcrising
1760,"I'm okay with snow, but sleet #howaboutno|😱",0,7,7,5.29,43,0,1,0,3,4,okay snow,im okay with snow but sleet howaboutno😱
1761,Bush Govt to be prosecuted under Geneva Convention for torture after CIA methods & VP admission exposed.,1,17,17,5.18,104,0,0,0,5,2,,bush govt to be prosecuted under geneva convention for torture after cia methods  vp admission exposed
1762,hope  better#hope#tokyo by nic_kill,0,4,4,7.75,35,0,1,0,1,3,,hope  betterhopetokyo by nickill
1763,Girl put your records on. Tell me your favorite song.  #inasong #myfav,1,12,11,4.83,70,0,1,0,3,4,favorite inasong,girl put your records on tell me your favorite song  inasong myfav
1764,because learning for the finals is fucking amazing.,1,8,8,5.5,51,0,0,0,4,1,,because learning for the finals is fucking amazing
1765,"@user Things to complain about on Christmas day. I have a pimple in my ear"" @user #ThanksObama""  #LegitReasonToComplain",1,18,17,5.61,119,0,1,1,8,7,user, things to complain about on christmas day i have a pimple in my ear  thanksobama  legitreasontocomplain
1766,"danniella westbrook went to a food bank she should have gone to Iceland, oh yeah she fucked that up too   #freedomofspeech",1,21,19,4.76,122,0,1,0,10,2,,danniella westbrook went to a food bank she should have gone to iceland oh yeah she fucked that up too   freedomofspeech
1767,@user @user LFC worst start in 50 years and still above EFC.... that is funny!!! #WishWeHadA28MilStriker,1,16,15,5.56,104,0,1,1,5,10,funny,  lfc worst start in  years and still above efc that is funny wishwehadamilstriker
1768,Grace: this is my barf bag.|Me: why do you have a barf bag? |Grace: because sometimes when i see people i feel like vomiting.,0,24,22,4.25,125,0,0,0,13,8,barf i,grace this is my barf bagme why do you have a barf bag grace because sometimes when i see people i feel like vomiting
1769,@user do you not work at the dirty bird no more?,0,11,11,3.45,48,0,0,1,6,2,dirty, do you not work at the dirty bird no more
1770,Can't wait to see that he has not talked to me and that he will never do it.,1,18,15,3.28,76,0,0,0,12,2,,cant wait to see that he has not talked to me and that he will never do it
1771,I just want to eat pizza and be with my friends for the rest of my life,0,17,16,3.24,71,0,0,0,11,0,,i just want to eat pizza and be with my friends for the rest of my life
1772,@user you mean... it doesn't mean 'so much hate'..? .... oh..... orz,0,12,12,4.75,68,0,0,1,3,19,much, you mean it doesnt mean so much hate  oh orz
1773,If you don't want Hall to eventually ask for a trade then hope for consistency in the message. Change too much you might as well start over,0,27,25,4.19,139,0,0,0,14,2,much,if you dont want hall to eventually ask for a trade then hope for consistency in the message change too much you might as well start over
1774,I am 100% sure that the cereal box I just decorated is an accurate representation of how well I know the book.,1,22,19,4.05,110,0,0,0,12,2,accurate,i am  sure that the cereal box i just decorated is an accurate representation of how well i know the book
1775,"See, this is why you shouldn't use version control!  #notjustWordPress... ||http://t.co/uCtj9WTxzl",0,11,11,7.91,98,1,1,0,5,14,,see this is why you shouldnt use version control  notjustwordpress 
1776,@user I see your response time on your DM's is as good as your phone lines.. just no hold music. Legendary service guys.,1,23,20,4.26,120,0,0,1,10,6,good hold Legendary, i see your response time on your dms is as good as your phone lines just no hold music legendary service guys
1777,I need to do something legendary this winter break,0,9,9,4.67,50,0,0,0,4,0,,i need to do something legendary this winter break
1778,I was trying to type parkside and it turned to paradise #coincidence #i #think,0,14,13,4.64,78,0,1,0,6,3,i,i was trying to type parkside and it turned to paradise coincidence i think
1779,"'#Do  #Fear #to #be #Eccentric #in #Opinion,  #for #Every #Opinion #now #Accepted #was #Once #Eccentric.' by Bertrand Russell",0,18,18,5.89,125,0,1,0,1,19,,do  fear to be eccentric in opinion  for every opinion now accepted was once eccentric by bertrand russell
1780,I'm in love with the cocoa🍵,0,6,6,3.67,27,0,0,0,4,1,,im in love with the cocoa🍵
1781,"@user the hostel is fine actually but I've probs caught like 1000 germs walking around London, thanks for wishing me better",1,21,21,4.9,123,0,0,1,7,3,fine, the hostel is fine actually but ive probs caught like  germs walking around london thanks for wishing me better
1782,@user haha!! Noo I don't need new boob's my old ones are just fabulous 😝😝😝,0,15,15,4.0,74,0,0,1,5,5,new old fabulous, haha noo i dont need new boobs my old ones are just fabulous 😝😝😝
1783,"#OrionLaunch go, no-go, go, no-go. I'm getting dizzy... Imagine if there was a crew in there - how stressful would this be?!",0,22,20,4.68,124,0,1,0,10,14,no-go no-go stressful,orionlaunch go nogo go nogo im getting dizzy imagine if there was a crew in there  how stressful would this be
1784,You can have the prettiest face in the world but stretch marks will ruin it all for me.,0,18,17,3.89,87,0,0,0,10,1,,you can have the prettiest face in the world but stretch marks will ruin it all for me
1785,Upgraded seats😁 kinda scared #sundayfunday #sundaydateday #mylove,0,7,7,8.43,65,0,1,0,0,3,seats😁 sundayfunday sundaydateday,upgraded seats😁 kinda scared sundayfunday sundaydateday mylove
1786,I swear . I can  stand little fucking girl. I want to punch her in the fucking face . Bitch needs to go home for real .,0,27,21,3.41,119,0,0,0,10,4,little fucking fucking real,i swear  i can  stand little fucking girl i want to punch her in the fucking face  bitch needs to go home for real 
1787,Love the fact I'm sick on my birthday,1,8,8,3.75,37,0,0,0,4,1,sick,love the fact im sick on my birthday
1788,Today is awesome,1,3,3,4.67,16,0,0,0,1,0,awesome,today is awesome
1789,"You'd hope that a film like that would lose relevance after a couple decades, but nope.",0,16,14,4.5,87,0,0,0,9,3,,youd hope that a film like that would lose relevance after a couple decades but nope
1790,Oh how I love listening to Fox News in the background while opening presents.,1,14,14,4.57,77,0,0,0,6,1,,oh how i love listening to fox news in the background while opening presents
1791,"None of the big, disruptive innovations in our lives have come out of brainstorming. -Bruce Nussbaum",0,16,15,5.31,100,0,0,0,7,3,big disruptive,none of the big disruptive innovations in our lives have come out of brainstorming bruce nussbaum
1792,Gotta love the sound of rain beating against the window on Christmas Day..  #whereswinter,1,14,13,5.36,89,0,1,0,5,3,,gotta love the sound of rain beating against the window on christmas day  whereswinter
1793,"#Aussie #gunman #was  #on terrorist #watch #list, PM #says: SYDNEY – The gunman who took 17 hostages in Sydney...",0,19,19,4.95,113,0,1,0,3,12,gunman terrorist,aussie gunman was  on terrorist watch list pm says sydney – the gunman who took  hostages in sydney
1794,"Galliani already jumping into the changing room, likely discovered what Seedorf told him all along ... same thing Pippo is saying now",1,22,22,5.09,133,0,0,0,7,4,same,galliani already jumping into the changing room likely discovered what seedorf told him all along  same thing pippo is saying now
1795,@user I hopefully won't be here anyway fingers crossed x,0,10,10,4.7,56,0,0,1,4,2,anyway, i hopefully wont be here anyway fingers crossed x
1796,New homeschool year. New Marketing business. Clickbank University. Wealthy Affiliate. Writing the book finally. #holyschedule #needanapp 0_0,0,17,16,7.29,140,0,1,0,1,8,homeschool holyschedule,new homeschool year new marketing business clickbank university wealthy affiliate writing the book finally holyschedule needanapp 
1797,@user Here's a list. Lots of great choices to help #Coyotes win a cup next year.,1,16,15,4.06,80,0,1,1,5,5,great next, heres a list lots of great choices to help coyotes win a cup next year
1798,so it's claimed that 99% of all russian athletes take performance enhancing drugs. there is a surprise,1,17,17,5.06,102,0,0,0,8,3,russian,so its claimed that  of all russian athletes take performance enhancing drugs there is a surprise
1799,Can't wait for my boyfriend to come home and kick my butt into shape....  🙈😂 @user,1,16,15,4.12,82,0,0,1,7,6,,cant wait for my boyfriend to come home and kick my butt into shape  🙈😂 
1800,"@user When all the ""trauma"" these kids are suffering is over, the fact remains, You apologised for telling the truth.  #stuism",1,21,19,5.0,126,0,1,1,10,7,, when all the trauma these kids are suffering is over the fact remains you apologised for telling the truth  stuism
1801,"@user Caffeine free coffee? Yeah, I'll have that next time I have a slice of sugar-free cheesecake...  :P",1,18,17,4.83,105,0,0,1,7,9,free next sugar-free, caffeine free coffee yeah ill have that next time i have a slice of sugarfree cheesecake  p
1802,@user Won't our national hockey expert at 24 Sussex Drive join you??,1,12,12,4.75,68,0,0,1,3,4,national, wont our national hockey expert at  sussex drive join you
1803,Why can I hear a chicken? This is Fulham for gods sake!,0,12,12,3.67,55,0,0,0,7,2,,why can i hear a chicken this is fulham for gods sake
1804,When u callin I'm tappin lol  sorry,1,7,7,4.0,35,0,0,0,2,1,u tappin,when u callin im tappin lol  sorry
1805,Days when you just want everyone to leave you alone  #in #a #good #mood #noHunting,0,15,14,4.47,82,0,1,0,5,5,good,days when you just want everyone to leave you alone  in a good mood nohunting
1806,I like listening to dads truck drivers tell me about them going to the strip joint and their old lady getting mad at them over it  😂,1,27,25,3.89,132,0,0,0,14,0,old,i like listening to dads truck drivers tell me about them going to the strip joint and their old lady getting mad at them over it  😂
1807,Funny your the broken one now Im the only one who needed saving.|,1,13,11,4.08,65,0,0,0,5,2,broken only,funny your the broken one now im the only one who needed saving
1808,Jesus. I am watching too much #TheNewsroom... Look at me getting all #SonyHack sermonising...,1,14,14,5.71,93,0,1,0,6,9,much,jesus i am watching too much thenewsroom look at me getting all sonyhack sermonising
1809,"Awake this early on my only day off before christmas...feeling ill banging head, bunged up, shivering... Just what I need!!!!",1,20,20,5.3,125,0,0,0,9,12,early only,awake this early on my only day off before christmasfeeling ill banging head bunged up shivering just what i need
1810,Love that my buses are every half an hour😠😡😤,1,9,9,4.0,44,0,0,0,4,0,,love that my buses are every half an hour😠😡😤
1811,Hangovers and work...  RT @user What is your favorite thing about Monday?,1,12,12,5.08,73,0,0,1,5,5,favorite,hangovers and work  rt  what is your favorite thing about monday
1812,"Alright y'all, back to binge watching Legend of Korra like a muthafukn gangster.",0,13,13,5.23,80,0,0,0,4,3,,alright yall back to binge watching legend of korra like a muthafukn gangster
1813,@user @user |Yo boy! You guys are know to keep the party mood going. |#EzoneGoaDiaries.,0,15,14,4.87,87,0,1,1,4,8,|,  yo boy you guys are know to keep the party mood going ezonegoadiaries
1814,"@user @user if accurate, v sad indeed",0,7,6,4.43,37,0,0,1,1,3,sad,  if accurate v sad indeed
1815,Free Dating and Relationships Books #freebiebookdownload #GreenLiving,0,7,7,9.0,69,0,1,0,1,2,Free,free dating and relationships books freebiebookdownload greenliving
1816, #Bra #Fitting #Guide #How #diy #crafts|Please RT:,0,7,7,6.14,50,0,1,0,0,8,, bra fitting guide how diy craftsplease rt
1817,Hafeez's slider is TOO much of a mess. Bowling it from 'back-of-the-palm' & that too at ~90kph require EXTENSION,0,19,19,4.95,112,0,0,0,9,9,,hafeezs slider is too much of a mess bowling it from backofthepalm  that too at kph require extension
1818,"Will #NASA go metric before it inches to Mars? 3,600 miles is 5,794 kms by the way #OrionLaunch #NASA_Orion",0,19,19,4.68,107,0,1,0,6,7,metric,will nasa go metric before it inches to mars  miles is  kms by the way orionlaunch nasaorion
1819,I dont understand tlist as I dont read inamorata I only read inamorato lmao #sorry or prob  lol,0,18,14,4.28,95,0,1,0,6,1,understand read inamorato lmao,i dont understand tlist as i dont read inamorata i only read inamorato laughing my ass off sorry or prob  lol
1820,make up hours sound fun.,1,5,5,4.0,24,0,0,0,1,1,sound,make up hours sound fun
1821,@user @user @user tells someone to spell correctly while completely fucking up his tweet,1,14,12,5.36,88,0,0,1,4,3,,   tells someone to spell correctly while completely fucking up his tweet
1822,"@user Good yeah its been good.. Feel tired my self, bed soon 😴😴 x",0,14,14,3.71,65,0,0,1,3,4,Good good.. 😴😴, good yeah its been good feel tired my self bed soon 😴😴 x
1823,@user so so problematic.. God bless her. It's a shame what've we done to pakistan. :(,0,16,15,4.38,85,0,0,1,6,9,problematic.., so so problematic god bless her its a shame whatve we done to pakistan 
1824,Can almost smell the turkey #hungry,0,6,6,5.0,35,0,1,0,2,1,hungry,can almost smell the turkey hungry
1825,@user absolutely shocking that the lamestream media hasn't picked up on this  #mediabias @user @user,0,15,13,5.67,100,0,1,1,6,5,, absolutely shocking that the lamestream media hasnt picked up on this  mediabias  
1826,Fuck getting a flat tire and my car dying coming home from work at 5am. Thanks god for my friends. Great way to end/start my day,1,26,24,3.96,128,0,0,0,9,3,flat,fuck getting a flat tire and my car dying coming home from work at am thanks god for my friends great way to endstart my day
1827,So I heard a college dropout is offering a graduate from best College a jawdropping package!,1,16,14,4.81,92,0,0,0,7,1,jawdropping,so i heard a college dropout is offering a graduate from best college a jawdropping package
1828,"My dad would have a shotgun ready|""My dad would offer him a beer""|""My dad would ask him to join his clan""|😂 @user @user",0,23,16,4.22,119,0,0,1,11,9,,my dad would have a shotgun readymy dad would offer him a beermy dad would ask him to join his clan😂  
1829,@user Scream this message: We want the security footage!!! #AntonioMartin #Ferguson #EndRacism #SocialJustice #BlackLivesMatter,0,14,14,8.14,127,0,1,1,3,10,, scream this message we want the security footage antoniomartin ferguson endracism socialjustice blacklivesmatter
1830,Senate Just Confirmed a New Cabinet Member That Has 2nd Amendment Supporters Furious - The Senate confirme...,0,17,16,5.47,109,0,0,0,5,4,,senate just confirmed a new cabinet member that has nd amendment supporters furious  the senate confirme
1831,"@user I liked the first one. Never cared enough to watch the sequel(s?). That said, I will only watch the #reboot because of #ChrisPratt",0,24,20,4.71,136,0,1,1,10,9,first enough, i liked the first one never cared enough to watch the sequels that said i will only watch the reboot because of chrispratt
1832,Was swarmed by about 40 teenage girls as I walked in the mall...help. At least they were leaving right?!,0,19,19,4.53,104,0,0,0,10,6,teenage,was swarmed by about  teenage girls as i walked in the mallhelp at least they were leaving right
1833,Walking to school is so awesome,1,6,6,4.33,31,0,0,0,3,0,awesome,walking to school is so awesome
1834,Leg snapped alike a twig and after I completed my front flip I screamed like a hungry newborn baby,0,19,17,4.21,98,0,0,0,8,0,front hungry newborn,leg snapped alike a twig and after i completed my front flip i screamed like a hungry newborn baby
1835,"#13CABS apparently this guy only does city-airport. If not, swears & drives off. Even from a taxi rank #goodguy",1,19,19,4.89,111,0,1,0,6,7,,cabs apparently this guy only does cityairport if not swears  drives off even from a taxi rank goodguy
1836,"But instead, I'm scrolling through Facebook, Instagram, and Twitter for hours on end, accomplishing nothing.",0,15,15,6.27,108,0,0,0,6,6,,but instead im scrolling through facebook instagram and twitter for hours on end accomplishing nothing
1837,@user @user #Dirt  its not your country!,0,7,6,4.71,40,0,1,1,3,4,,  dirt  its not your country
1838,@user sounds like soooo much fun!,1,6,6,4.67,33,0,0,1,1,2,much, sounds like soooo much fun
1839,Too bad her cube doesn't have a door. - @user ||#bestcoworkersever  @user,1,12,11,5.08,73,0,1,1,5,8,bad user,too bad her cube doesnt have a door   bestcoworkersever  
1840,The music is always on in the office. Currently listening to Kids Bop Hanukkah on Spotify. Any other recommendations?  #onlyatnycr,0,20,19,5.5,130,0,1,0,9,4,other,the music is always on in the office currently listening to kids bop hanukkah on spotify any other recommendations  onlyatnycr
1841,"@user @user I know,  right?  Not like the LAPD have anything better to do. This ain't a distraction or nothing.|",0,20,19,4.55,112,0,0,1,9,8,,  i know  right  not like the lapd have anything better to do this aint a distraction or nothing
1842,It's always nice when a teacher doesn't leave lesson plans for their sub...,1,13,13,4.85,75,0,0,0,6,5,nice lesson,its always nice when a teacher doesnt leave lesson plans for their sub
